INQ_YMD,PDLT_CODE,PDLT_NM,NMYR_RATE,BFRT_RATE,SPCS_CODE,WHSL_DAIL_PRCE,RTSL_DAIL_PRCE
일자,품목코드,품목명,평년 비율,전일 비율,품종코드,도매일일가격,소매일일가격
20091018,1209,마늘,15.478,0,1209,2380,0
20091018,1201,양파,5.152,0.576,1201,694,1452
20091018,1202,대파,29.11,9.288,1202,1335,2812
20091019,1001,배추,-13.662,-1.502,1001,910,2558
20091019,1101,무,0,0,1101,0,1337
20091019,1207,건고추,13.958,-0.671,1207,5960,8049
20091019,1209,마늘,15.891,0,12A9,3960,5850
20091019,1209,마늘,15.478,0,1209,2380,0
20091019,1201,양파,1.364,-3.737,1201,669,1444
20091019,1202,대파,30.271,0.891,1202,1347,2747
20091020,1001,배추,-12.713,1.087,1001,920,2445
20091020,1101,무,0,0,1101,0,1376
20091020,1207,건고추,13.958,0,1207,5960,8049
20091020,1209,마늘,15.891,0,12A9,3960,5801
20091020,1209,마늘,15.478,0,1209,2380,0
20091020,1201,양파,-2.424,-3.882,1201,644,1428
20091020,1202,대파,19.439,-9.069,1202,1235,2727
20091021,1001,배추,-19.249,-9.698,1001,838.667,2383
20091021,1101,무,0,0,1101,0,1385
20091021,1207,건고추,13.589,0,1207,5960,8049
20091021,1209,마늘,15.857,0,12A9,3960,5778
20091021,1209,마늘,15.143,0,1209,2380,0
20091021,1201,양파,-7.749,-2.06,1201,631,1428
20091021,1202,대파,28.044,3.741,1202,1283,2726
20090318,1207,건고추,3.991,0,1207,5680,7100
20090318,1209,마늘,-15.019,0,12A9,3180,5888
20090318,1209,마늘,-6.588,0,1209,2211.7,0
20090318,1201,양파,79.893,3.055,1201,1342,2815
20090318,1202,대파,-53.376,-13.793,1202,580,2191
20090319,1001,배추,55.934,4.244,1001,1971.333,2448
20090319,1101,무,0,0,1101,0,1091
20090319,1207,건고추,3.991,0,1207,5680,7100
20090319,1209,마늘,-15.019,0,12A9,3180,5910
20090319,1209,마늘,-6.588,0,1209,2211.7,0
20090319,1201,양파,93.029,6.806,1201,1440,2760
20090319,1202,대파,-46.945,12.121,1202,660,2120
20090320,1001,배추,57.991,1.302,1001,1997.333,2539
20090320,1101,무,0,0,1101,0,1115
20090320,1207,건고추,3.991,0,1207,5680,7100
20090320,1209,마늘,-15.019,0,12A9,3180,6163
20090320,1209,마늘,-6.588,0,1209,2211.7,0
20090320,1201,양파,86.193,-3.672,1201,1389,2762
20090320,1202,대파,-59.325,-30.435,1202,506,2096
20090321,1001,배추,24.811,-0.791,1001,1981.667,2539
20090321,1101,무,0,0,1101,0,1115
20090321,1207,건고추,4.029,0,1207,5680,7100
20090321,1209,마늘,-15.56,0,12A9,3180,6418
20090321,1209,마늘,-5.832,0,1209,2211.7,0
20090321,1201,양파,67.823,0.998,1201,1403,2762
20090321,1202,대파,-67.366,-47.953,1202,342,2096
20090322,1001,배추,24.811,-0.791,1001,1981.667,2539
20090322,1101,무,0,0,1101,0,1115
20090322,1207,건고추,4.029,0,1207,5680,7100
20090322,1209,마늘,-15.56,0,12A9,3180,6418
20090322,1209,마늘,-5.832,0,1209,2211.7,0
20090322,1201,양파,67.823,0.998,1201,1403,2762
20090322,1202,대파,-67.366,-47.953,1202,342,2096
20090531,1209,마늘,-12.901,0,12A9,3180,5957
20090531,1209,마늘,-22.101,0,1209,1780,0
20090531,1201,양파,6.78,-2.948,1201,441,1739
20090531,1202,대파,99.373,12.068,1202,1591,2481
20090601,1001,배추,54.61,9.718,1001,1526.333,3692
20090601,1101,무,0,0,1101,0,1330
20090601,1207,건고추,13.555,0,1207,5680,7100
20090601,1209,마늘,-8.961,0,12A9,3180,5957
20090601,1209,마늘,-14.093,0,1209,1780,0
20090601,1201,양파,5.176,1.342,1201,447,1752
20090601,1202,대파,82.397,7.5,1202,1720,2445
20090602,1001,배추,71.125,9.649,1001,1689.333,3622
20090602,1101,무,0,0,1101,0,1353
20090602,1207,건고추,13.555,0,1207,5680,7100
20090602,1209,마늘,-8.961,0,12A9,3180,5989
20090602,1209,마늘,-14.093,0,1209,1780,0
20090602,1201,양파,9.176,3.664,1201,464,1721
20090602,1202,대파,94.698,6.318,1202,1836,2451
20090603,1001,배추,56.028,-9.697,1001,1540,3622
20090603,1101,무,0,0,1101,0,1346
20090603,1207,건고추,15.954,2.069,1207,5800,7100
20090603,1209,마늘,-8.961,0,12A9,3180,5933
20090603,1209,마늘,-14.093,0,1209,1780,0
20090603,1201,양파,18.588,7.937,1201,504,1701
20090603,1202,대파,89.926,-2.513,1202,1791,2522
20090604,1001,배추,48.734,-4.928,1001,1467.667,3498
20090604,1101,무,0,0,1101,0,1373
20090604,1207,건고추,17.153,1.024,1207,5860,7100
20090604,1209,마늘,-8.961,0,12A9,3180,5844
20090604,1209,마늘,-16.988,-3.488,1209,1720,0
20090604,1201,양파,28,7.353,1201,544,1512
20090604,1202,대파,72.853,-9.877,1202,1630,2663
20090813,1201,양파,14.035,-1.678,1201,715,1375
20090813,1202,대파,48.852,2.255,1202,1685,3138
20090814,1001,배추,23.924,2.901,1001,2160.333,2975
20090814,1101,무,0,0,1101,0,1286
20090814,1207,건고추,23.492,0,1207,6040,7173
20090814,1209,마늘,10.652,0,12A9,3750,5641
20090814,1209,마늘,2.193,0,1209,2050,0
20090814,1201,양파,5.263,-8.333,1201,660,1394
20090814,1202,대파,15.901,-28.43,1202,1312,3100
20090815,1001,배추,11.073,-11.568,1001,1936.333,2975
20090815,1101,무,0,0,1101,0,1286
20090815,1207,건고추,23.492,0,1207,6040,7173
20090815,1209,마늘,10.652,0,12A9,3750,5735
20090815,1209,마늘,7.178,4.651,1209,2150,0
20090815,1201,양파,7.656,2.222,1201,675,1394
20090815,1202,대파,12.544,-2.983,1202,1274,3100
20090816,1001,배추,11.073,-11.568,1001,1936.333,2975
20090816,1101,무,0,0,1101,0,1286
20090816,1207,건고추,23.492,0,1207,6040,7173
20090816,1209,마늘,10.652,0,12A9,3750,5735
20090816,1209,마늘,7.178,4.651,1209,2150,0
20090816,1201,양파,7.656,2.222,1201,675,1394
20090816,1202,대파,12.544,-2.983,1202,1274,3100
20090817,1001,배추,10.327,-0.676,1001,1923.333,2975
20090817,1101,무,0,0,1101,0,1289
20090817,1207,건고추,23.492,0,1207,6040,7173
20090817,1209,마늘,10.652,0,12A9,3750,5735
20090817,1209,마늘,7.178,4.651,1209,2150,0
20090817,1201,양파,9.729,1.89,1201,688,1434
20090817,1202,대파,4.859,-7.329,1202,1187,3111
20090818,1001,배추,30.866,15.668,1001,2280.667,2975
20090818,1101,무,0,0,1101,0,1290
20091022,1001,배추,-19.249,0,1001,838.667,2383
20091022,1101,무,0,0,1101,0,1294
20091022,1207,건고추,13.589,0,1207,5960,8049
20091022,1209,마늘,15.857,0,12A9,3960,5843
20091022,1209,마늘,44.315,20.223,1209,2983.3,0
20091022,1201,양파,-7.31,0.473,1201,634,1382
20091022,1202,대파,11.876,-14.451,1202,1121,2811
20091023,1001,배추,0.577,19.77,1001,1045.333,2383
20091023,1101,무,0,0,1101,0,1277
20091023,1207,건고추,13.589,0,1207,5960,8049
20091023,1209,마늘,15.857,0,12A9,3960,5795
20091023,1209,마늘,44.315,0,1209,2983.3,0
20091023,1201,양파,-6.579,0.782,1201,639,1422
20091023,1202,대파,17.265,4.596,1202,1175,2784
20091024,1001,배추,1.444,0.791,1001,1053.667,2383
20091024,1101,무,0,0,1101,0,1277
20091024,1207,건고추,13.589,0,1207,5960,8000
20091024,1209,마늘,15.857,0,12A9,3960,5708
20091024,1209,마늘,44.315,0,1209,2983.3,0
20091024,1201,양파,-4.094,2.591,1201,656,1422
20091024,1202,대파,9.281,-7.306,1202,1095,2784
20091025,1001,배추,1.444,0.791,1001,1053.667,2383
20091025,1101,무,0,0,1101,0,1277
20091025,1207,건고추,13.589,0,1207,5960,8000
20091025,1209,마늘,15.857,0,12A9,3960,5708
20091025,1209,마늘,44.315,0,1209,2983.3,0
20091025,1201,양파,-4.094,2.591,1201,656,1422
20091025,1202,대파,9.281,-7.306,1202,1095,2784
20091026,1001,배추,-13.763,-17.597,1001,896,2395
20091026,1101,무,0,0,1101,0,1272
20091026,1207,건고추,13.589,0,1207,5960,8000
20091026,1209,마늘,15.857,0,12A9,3960,5708
20091026,1209,마늘,44.315,0,1209,2983.3,0
20090323,1001,배추,35.139,7.643,1001,2145.667,2564
20090323,1101,무,0,0,1101,0,1127
20090323,1207,건고추,4.029,0,1207,5680,7100
20090323,1209,마늘,-15.56,0,12A9,3180,6418
20090323,1209,마늘,-5.832,0,1209,2211.7,0
20090323,1201,양파,67.464,-0.214,1201,1400,2729
20090323,1202,대파,-44.275,41.438,1202,584,2068
20090324,1001,배추,28.967,-4.786,1001,2047.667,2558
20090324,1101,무,0,0,1101,0,1127
20090324,1207,건고추,4.029,0,1207,5680,7100
20090324,1209,마늘,-15.56,0,12A9,3180,6322
20090324,1209,마늘,-5.832,0,1209,2211.7,0
20090324,1201,양파,60.287,-4.478,1201,1340,2637
20090324,1202,대파,-24.618,26.076,1202,790,2028
20090325,1001,배추,28.715,-0.179,1001,2044,2519
20090325,1101,무,0,0,1101,0,1116
20090325,1207,건고추,4.029,0,1207,5680,7100
20090325,1209,마늘,-15.56,0,12A9,3180,6322
20090325,1209,마늘,-5.832,0,1209,2211.7,0
20090325,1201,양파,52.392,-5.181,1201,1274,2666
20090325,1202,대파,-4.294,21.236,1202,1003,2004
20090326,1001,배추,26.574,-1.692,1001,2010,2542
20090326,1101,무,0,0,1101,0,1109
20090326,1207,건고추,4.029,0,1207,5680,7100
20090326,1209,마늘,-15.029,0.625,12A9,3200,6227
20090326,1209,마늘,-5.832,0,1209,2211.7,0
20090326,1201,양파,29.067,-18.072,1201,1079,2682
20090326,1202,대파,-28.817,-34.45,1202,746,2012
20090327,1001,배추,27.267,0.528,1001,2020.667,2542
20090327,1101,무,0,0,1101,0,1093
20090327,1207,건고추,4.029,0,1207,5680,7100
20090327,1209,마늘,-15.029,0,12A9,3200,6144
20090327,1209,마늘,-5.832,0,1209,2211.7,0
20090605,1001,배추,36.879,-8.636,1001,1351,3188
20090605,1101,무,0,0,1101,0,1362
20090605,1207,건고추,18.752,1.347,1207,5940,7100
20090605,1209,마늘,-8.961,0,12A9,3180,5788
20090605,1209,마늘,-17.471,-0.585,1209,1710,0
20090605,1201,양파,30.824,2.158,1201,556,1510
20090605,1202,대파,64.051,-5.365,1202,1547,2749
20090606,1001,배추,46.201,6.397,1001,1443.333,3188
20090606,1101,무,0,0,1101,0,1362
20090606,1207,건고추,18.752,0,1207,5940,7100
20090606,1209,마늘,-8.961,0,12A9,3180,5710
20090606,1209,마늘,-17.471,0,1209,1710,0
20090606,1201,양파,26.118,-3.731,1201,536,1510
20090606,1202,대파,57.37,-4.245,1202,1484,2749
20090607,1001,배추,46.201,6.397,1001,1443.333,3188
20090607,1101,무,0,0,1101,0,1362
20090607,1207,건고추,18.752,0,1207,5940,7100
20090607,1209,마늘,-8.961,0,12A9,3180,5710
20090607,1209,마늘,-17.471,0,1209,1710,0
20090607,1201,양파,26.118,-3.731,1201,536,1510
20090607,1202,대파,57.37,-4.245,1202,1484,2749
20090608,1001,배추,48.936,1.814,1001,1470,3082
20090608,1101,무,0,0,1101,0,1373
20090608,1207,건고추,18.752,0,1207,5940,7100
20090608,1209,마늘,-8.961,0,12A9,3180,5710
20090608,1209,마늘,-17.471,0,1209,1710,0
20090608,1201,양파,7.059,-17.802,1201,455,1510
20090608,1202,대파,48.25,-6.152,1202,1398,2820
20090609,1001,배추,47.619,-0.869,1001,1457.333,2865
20090609,1101,무,0,0,1101,0,1385
20090609,1207,건고추,18.752,0,1207,5940,7100
20090609,1209,마늘,-9.762,-0.888,12A9,3152,5751
20090609,1209,마늘,-17.471,0,1209,1710,0
20090116,1202,대파,-24.76,-5.957,1202,705,2756
20090117,1001,배추,11.875,-0.186,1001,1073.667,1622
20090117,1101,무,0,0,1101,0,1179
20090117,1207,건고추,5.497,0,1207,5700,7100
20090117,1209,마늘,-11.204,0,12A9,3170,6001
20090117,1209,마늘,-9.845,0,1209,2041.7,0
20090117,1201,양파,54.261,3.959,1201,1086,2170
20090117,1202,대파,-22.092,3.425,1202,730,2756
20090118,1001,배추,11.875,-0.186,1001,1073.667,1622
20090118,1101,무,0,0,1101,0,1179
20090118,1207,건고추,5.497,0,1207,5700,7100
20090118,1209,마늘,-11.204,0,12A9,3170,6001
20090118,1209,마늘,-9.845,0,1209,2041.7,0
20090118,1201,양파,54.261,3.959,1201,1086,2170
20090118,1202,대파,-22.092,3.425,1202,730,2756
20090119,1001,배추,12.083,0.217,1001,1076,1613
20090119,1101,무,0,0,1101,0,1179
20090119,1207,건고추,5.497,0,1207,5700,7100
20090119,1209,마늘,-11.204,0,12A9,3170,6001
20090119,1209,마늘,-9.845,0,1209,2041.7,0
20090119,1201,양파,57.813,2.25,1201,1111,2196
20090119,1202,대파,-8.004,15.313,1202,862,2918
20090120,1001,배추,7.5,-4.264,1001,1032,1612
20090120,1101,무,0,0,1101,0,1175
20090120,1207,건고추,5.497,0,1207,5700,7100
20090120,1209,마늘,-11.204,0,12A9,3170,5936
20090120,1209,마늘,-9.845,0,1209,2041.7,0
20090120,1201,양파,61.08,2.028,1201,1134,2188
20090120,1202,대파,10.886,17.036,1202,1039,2965
20090121,1001,배추,7.363,4.385,1001,1079.333,1612
20090121,1101,무,0,0,1101,0,1183
20090121,1207,건고추,5.595,0,1207,5700,7100
20090121,1209,마늘,-13.151,0,12A9,3170,5944
20080608,1001,배추,4.255,-0.783,1001,979.667,1658
20080608,1101,무,0,0,1101,0,1231
20080608,1207,건고추,-9.698,0,1207,4460,6667
20080608,1209,마늘,-9.369,-2.454,12A9,3260,6424
20080608,1209,마늘,-19.668,0,1209,1740,0
20080608,1201,양파,39.294,1.351,1201,592,1454
20080608,1202,대파,-20.552,-3.732,1202,777,2517
20080609,1001,배추,22.979,15.278,1001,1156.333,1656
20080609,1101,무,0,0,1101,0,1255
20080609,1207,건고추,-9.698,0,1207,4460,6667
20080609,1209,마늘,-9.369,-2.454,12A9,3260,6424
20080609,1209,마늘,-19.668,0,1209,1740,0
20080609,1201,양파,37.647,-1.197,1201,585,1504
20080609,1202,대파,-15.644,5.818,1202,825,2558
20080610,1001,배추,27.234,3.29,1001,1195.667,1657
20080610,1101,무,0,0,1101,0,1244
20080610,1207,건고추,-9.698,0,1207,4460,6667
20080610,1209,마늘,-10.481,-1.242,12A9,3220,6451
20080610,1209,마늘,-19.668,0,1209,1740,0
20080610,1201,양파,46.588,6.1,1201,623,1528
20080610,1202,대파,-29.346,-19.392,1202,691,2558
20080611,1001,배추,14.313,0.167,1001,1197.667,1575
20080611,1101,무,0,0,1101,0,1233
20080611,1207,건고추,-8.98,0,1207,4460,6667
20080611,1209,마늘,-7.789,0,12A9,3220,6439
20080611,1209,마늘,-17.596,-2.353,1209,1700,0
20080611,1201,양파,48.064,4.154,1201,650,1528
20080611,1202,대파,-34.752,-25.181,1202,552,2560
20080612,1001,배추,5.344,-8.452,1001,1104.333,1579
20080612,1101,무,0,0,1101,0,1233
20080612,1207,건고추,-6.122,3.043,1207,4600,6667
20080612,1209,마늘,-8.935,-1.258,12A9,3180,6423
20080612,1209,마늘,-17.596,0,1209,1700,0
20080821,1001,배추,-39.745,0.061,1001,1650.667,2651
20080821,1101,무,0,0,1101,0,1374
20080821,1207,건고추,9.214,6.591,1207,5310,6913
20080821,1209,마늘,-13.538,0,12A9,3040,6007
20080821,1209,마늘,-18.945,0,1209,1660,0
20080821,1201,양파,31.825,0,1201,874,1618
20080821,1202,대파,-35.083,-28.032,1202,742,2536
20080822,1001,배추,-37.007,4.383,1001,1726.333,2674
20080822,1101,무,0,0,1101,0,1365
20080822,1207,건고추,9.214,0,1207,5310,6731
20080822,1209,마늘,-13.538,0,12A9,3040,6049
20080822,1209,마늘,-18.945,0,1209,1660,0
20080822,1201,양파,35.445,2.673,1201,898,1617
20080822,1202,대파,-28.259,9.512,1202,820,2538
20080823,1001,배추,-36.642,0.538,1001,1735.667,2674
20080823,1101,무,0,0,1101,0,1365
20080823,1207,건고추,9.214,0,1207,5310,6660
20080823,1209,마늘,-13.538,0,12A9,3040,6093
20080823,1209,마늘,-18.945,0,1209,1660,0
20080823,1201,양파,34.992,-0.335,1201,895,1617
20080823,1202,대파,0.962,28.943,1202,1154,2538
20080824,1001,배추,-36.642,0.538,1001,1735.667,2674
20080824,1101,무,0,0,1101,0,1365
20080824,1207,건고추,9.214,0,1207,5310,6660
20080824,1209,마늘,-13.538,0,12A9,3040,6093
20080824,1209,마늘,-18.945,0,1209,1660,0
20080824,1201,양파,34.992,-0.335,1201,895,1617
20080824,1202,대파,0.962,28.943,1202,1154,2538
20080825,1001,배추,-43.686,-12.486,1001,1543,2714
20080825,1101,무,0,0,1101,0,1384
20080825,1207,건고추,9.214,0,1207,5310,6660
20080825,1209,마늘,-13.538,0,12A9,3040,6093
20080825,1209,마늘,-18.945,0,1209,1660,0
20081103,1209,마늘,-8.406,0,12A9,3160,6055
20081103,1209,마늘,-15.935,0,1209,1820,0
20081103,1201,양파,35.466,1.027,1201,974,1710
20081103,1202,대파,-46.178,-11.686,1202,676,2152
20081104,1001,배추,-38.325,3.898,1001,1009,1756
20081104,1101,무,0,0,1101,0,1226
20081104,1207,건고추,9.708,0,1207,5820,7100
20081104,1209,마늘,-8.406,0,12A9,3160,6338
20081104,1209,마늘,-15.935,0,1209,1820,0
20081104,1201,양파,41.725,4.416,1201,1019,1722
20081104,1202,대파,-50.796,-9.385,1202,618,2158
20081105,1001,배추,-36.919,2.229,1001,1032,1728
20081105,1101,무,0,0,1101,0,1246
20081105,1207,건고추,9.708,0,1207,5820,7100
20081105,1209,마늘,-8.406,0,12A9,3160,6126
20081105,1209,마늘,-15.935,0,1209,1820,0
20081105,1201,양파,48.122,4.319,1201,1065,1763
20081105,1202,대파,-40.924,16.712,1202,742,2120
20081106,1001,배추,-35.33,2.427,1001,1057.667,1738
20081106,1101,무,0,0,1101,0,1202
20081106,1207,건고추,9.708,0,1207,5820,7100
20081106,1209,마늘,-8.406,0,12A9,3160,6089
20081106,1209,마늘,-15.935,0,1209,1820,0
20081106,1201,양파,52.99,3.182,1201,1100,1765
20081106,1202,대파,-46.815,-11.078,1202,668,2111
20081107,1001,배추,-46.333,-20.417,1001,878.333,1665
20081107,1101,무,0,0,1101,0,1190
20081107,1207,건고추,9.708,0,1207,5820,7100
20081107,1209,마늘,-8.406,0,12A9,3160,6114
20081107,1209,마늘,-15.935,0,1209,1820,0
20081107,1201,양파,47.705,-3.578,1201,1062,1740
20081107,1202,대파,-54.299,-16.376,1202,574,2074
20090121,1209,마늘,-11.525,0,1209,2041.7,0
20090121,1201,양파,47.122,-3.185,1201,1099,2188
20090121,1202,대파,-14.42,-14.427,1202,908,3147
20090122,1001,배추,7.065,-0.341,1001,1075.667,1618
20090122,1101,무,0,0,1101,0,1191
20090122,1207,건고추,5.595,0,1207,5700,7100
20090122,1209,마늘,-13.151,0,12A9,3170,5946
20090122,1209,마늘,-11.525,0,1209,2041.7,0
20090122,1201,양파,47.523,0.272,1201,1102,2168
20090122,1202,대파,10.085,22.26,1202,1168,3226
20090123,1001,배추,-0.697,-7.746,1001,998.333,1653
20090123,1101,무,0,0,1101,0,1199
20090123,1207,건고추,5.595,0,1207,5700,7100
20090123,1209,마늘,-13.151,0,12A9,3170,6050
20090123,1209,마늘,-11.525,0,1209,2041.7,0
20090123,1201,양파,52.477,3.248,1201,1139,2277
20090123,1202,대파,5.844,-4.007,1202,1123,3657
20090124,1001,배추,-0.697,0,1001,998.333,1653
20090124,1101,무,0,0,1101,0,1199
20090124,1207,건고추,5.595,0,1207,5700,7100
20090124,1209,마늘,-13.151,0,12A9,3170,6032
20090124,1209,마늘,-11.525,0,1209,2041.7,0
20090124,1201,양파,42.704,-6.848,1201,1066,2277
20090124,1202,대파,-8.954,-16.253,1202,966,3657
20090125,1001,배추,-0.697,0,1001,998.333,1653
20090125,1101,무,0,0,1101,0,1199
20090125,1207,건고추,5.595,0,1207,5700,7100
20090125,1209,마늘,-13.151,0,12A9,3170,6032
20090125,1209,마늘,-11.525,0,1209,2041.7,0
20090125,1201,양파,42.704,-6.848,1201,1066,2277
20090125,1202,대파,-8.954,-16.253,1202,966,3657
20090126,1001,배추,-0.697,0,1001,998.333,1653
20090126,1101,무,0,0,1101,0,1199
20080612,1201,양파,51.025,1.961,1201,663,1434
20080612,1202,대파,-19.504,18.943,1202,681,2684
20080613,1001,배추,1.05,-4.248,1001,1059.333,1580
20080613,1101,무,0,0,1101,0,1176
20080613,1207,건고추,-6.122,0,1207,4600,6667
20080613,1209,마늘,-10.08,-1.274,12A9,3140,6452
20080613,1209,마늘,-17.596,0,1209,1700,0
20080613,1201,양파,66.287,9.178,1201,730,1434
20080613,1202,대파,-32.033,-18.435,1202,575,2689
20080614,1001,배추,-4.389,-5.687,1001,1002.333,1580
20080614,1101,무,0,0,1101,0,1176
20080614,1207,건고추,-6.122,0,1207,4600,6667
20080614,1209,마늘,-10.08,0,12A9,3140,6413
20080614,1209,마늘,-17.596,0,1209,1700,0
20080614,1201,양파,80.182,7.712,1201,791,1434
20080614,1202,대파,0.118,32.113,1202,847,2689
20080615,1001,배추,-4.389,-5.687,1001,1002.333,1580
20080615,1101,무,0,0,1101,0,1176
20080615,1207,건고추,-6.122,0,1207,4600,6667
20080615,1209,마늘,-10.08,0,12A9,3140,6413
20080615,1209,마늘,-17.596,0,1209,1700,0
20080615,1201,양파,80.182,7.712,1201,791,1434
20080615,1202,대파,0.118,32.113,1202,847,2689
20080616,1001,배추,-9.065,-5.177,1001,953,1524
20080616,1101,무,0,0,1101,0,1179
20080616,1207,건고추,-6.122,0,1207,4600,6667
20080616,1209,마늘,-10.08,0,12A9,3140,6413
20080616,1209,마늘,-17.596,0,1209,1700,0
20080616,1201,양파,69.021,-6.604,1201,742,1413
20080616,1202,대파,27.069,21.209,1202,1075,2700
20080617,1001,배추,-6.679,2.589,1001,978.333,1556
20080617,1101,무,0,0,1101,0,1200
20080825,1201,양파,29.864,-3.949,1201,861,1633
20080825,1202,대파,-21.26,-28.222,1202,900,2676
20080826,1001,배추,-39.781,6.485,1001,1650,2746
20080826,1101,무,0,0,1101,0,1390
20080826,1207,건고추,7.98,-1.143,1207,5250,6684
20080826,1209,마늘,-13.538,0,12A9,3040,6054
20080826,1209,마늘,-18.945,0,1209,1660,0
20080826,1201,양파,28.959,-0.702,1201,855,1647
20080826,1202,대파,-46.894,-48.27,1202,607,2675
20080827,1001,배추,-32.591,10.666,1001,1847,2777
20080827,1101,무,0,0,1101,0,1390
20080827,1207,건고추,7.98,0,1207,5250,6616
20080827,1209,마늘,-13.538,0,12A9,3040,6173
20080827,1209,마늘,-18.945,0,1209,1660,0
20080827,1201,양파,28.356,-0.47,1201,851,1651
20080827,1202,대파,-44.882,3.651,1202,630,2729
20080828,1001,배추,-35.109,-3.9,1001,1777.667,2796
20080828,1101,무,0,0,1101,0,1374
20080828,1207,건고추,7.569,-0.382,1207,5230,6660
20080828,1209,마늘,-13.538,0,12A9,3040,6173
20080828,1209,마늘,-18.945,0,1209,1660,0
20080828,1201,양파,25.189,-2.53,1201,830,1698
20080828,1202,대파,-50.394,-11.111,1202,567,2721
20080829,1001,배추,-36.971,-2.954,1001,1726.667,2803
20080829,1101,무,0,0,1101,0,1403
20080829,1207,건고추,7.569,0,1207,5230,6660
20080829,1209,마늘,-14.676,-1.333,12A9,3000,6335
20080829,1209,마늘,-18.945,0,1209,1660,0
20080829,1201,양파,24.133,-0.851,1201,823,1690
20080829,1202,대파,-41.995,14.48,1202,663,2695
20080830,1001,배추,-37.956,-1.549,1001,1700.333,2803
20080830,1101,무,0,0,1101,0,1403
20080830,1207,건고추,7.569,0,1207,5230,6671
20081108,1001,배추,-48.472,-4.191,1001,843,1665
20081108,1101,무,0,0,1101,0,1190
20081108,1207,건고추,9.708,0,1207,5820,7100
20081108,1209,마늘,-8.406,0,12A9,3160,6123
20081108,1209,마늘,-15.935,0,1209,1820,0
20081108,1201,양파,48.401,0.469,1201,1067,1740
20081108,1202,대파,-58.36,-9.751,1202,523,2074
